,0,1,2,3
null,0.5339805825242718,0.35185185185185186,0.6051660516605166,0.7267833109017496
floor_0,0.034482758620689655,0.18181818181818182,0.06779661016949153,0.018867924528301886
floor_1,0.3157894736842105,0.24390243902439024,0.06666666666666667,0.057692307692307696
floor_2,0.18181818181818182,0.21739130434782608,0.1076923076923077,0.0
floor_3,0.044444444444444446,0.3063063063063063,0.043478260869565216,0.0
floor_4,0.26582278481012656,0.3076923076923077,0.0,0.0
