,0,1,2,3
null,0.6962025316455696,0.5205479452054794,0.754022988505747,0.8417770849571318
floor_0,0.06666666666666667,0.30769230769230765,0.126984126984127,0.037037037037037035
floor_1,0.48,0.39215686274509803,0.125,0.10909090909090909
floor_2,0.3076923076923077,0.35714285714285715,0.19444444444444445,0.0
floor_3,0.0851063829787234,0.46896551724137925,0.08333333333333333,0.0
floor_4,0.42000000000000004,0.4705882352941177,0.0,0.0
