,0,1,2,3
null,0.4148936170212766,0.7037037037037037,0.8740458015267175,0.9390243902439024
floor_0,0.6923076923076923,0.35714285714285715,0.07692307692307693,0.125
floor_1,0.4,0.32142857142857145,0.6470588235294118,0.1875
floor_2,0.07692307692307693,0.10344827586206896,0.0,0.02127659574468085
floor_3,0.02564102564102564,0.20930232558139536,0.0,0.46938775510204084
floor_4,0.06896551724137931,0.06060606060606061,0.09523809523809523,0.25
