,0,1,2,3
null,0.9512195121951219,0.6229508196721312,0.916,0.9729241877256317
floor_0,0.0743801652892562,0.19230769230769232,0.02631578947368421,0.16666666666666666
floor_1,0.21052631578947367,0.16071428571428573,0.21782178217821782,0.3
floor_2,0.5,0.2727272727272727,0.0,0.038461538461538464
floor_3,0.08333333333333333,0.28125,0.0,0.22330097087378642
floor_4,0.2857142857142857,0.13333333333333333,0.13333333333333333,0.1891891891891892
