,subject_id,acc_x,acc_y,acc_z,label,floor
4597,0,0.26367,0.87524,0.41943,null_class,null_class
4598,0,0.25049,0.85718,0.40894,null_class,null_class
4599,0,0.25781,0.85156,0.41528,null_class,null_class
4600,0,0.25659,0.81152,0.41089,null_class,null_class
4601,0,0.21655,0.48853,0.41846,null_class,null_class
4602,0,-0.13843,0.48169,0.40479,null_class,null_class
4603,0,-0.30078,1.31982,0.46948,null_class,null_class
4604,0,-0.3042,1.52686,0.19141,null_class,null_class
4605,0,-0.54028,1.03076,-0.22852,null_class,null_class
4606,0,-0.58813,0.61279,0.16699,null_class,null_class
4607,0,-0.89453,0.55713,-0.02686,null_class,null_class
4608,0,-0.68384,1.06934,-0.15625,null_class,null_class
4609,0,-0.52637,0.69946,-0.18433,null_class,null_class
4610,0,-0.88159,0.3269,-0.43457,null_class,null_class
4611,0,-0.51685,0.82178,0.05298,null_class,null_class
4612,0,-0.60278,0.72217,-0.0769,null_class,null_class
4613,0,-0.8772,0.80176,0.03491,null_class,null_class
4614,0,-0.69409,0.96704,0.42896,null_class,null_class
4615,0,-0.66235,0.59595,0.59937,null_class,null_class
4616,0,-0.56372,0.63745,0.77368,null_class,null_class
4617,0,-0.64429,0.59814,0.1272,null_class,null_class
4618,0,-0.90088,0.37207,0.37451,null_class,null_class
4619,0,-0.62329,0.09814,0.85352,null_class,null_class
4620,0,-0.46899,0.34741,0.5083,null_class,null_class
4621,0,-0.84937,0.67407,0.88721,null_class,null_class
4622,0,-0.54468,0.66284,0.93042,null_class,null_class
4623,0,-0.50562,0.94458,0.44482,null_class,null_class
4624,0,-0.78638,0.91772,0.18384,null_class,null_class
4625,0,-0.70874,0.61865,0.32788,null_class,null_class
4626,0,-0.58838,0.52344,0.7146,null_class,null_class
4627,0,-0.67163,0.57422,0.5166,null_class,null_class
4628,0,-0.92603,1.01782,-0.38892,null_class,null_class
4629,0,-0.69751,0.7478,-0.46582,null_class,null_class
4630,0,-0.58545,0.47729,-0.23022,null_class,null_class
4631,0,-0.68872,0.64746,-0.24878,null_class,null_class
4632,0,-0.4043,0.80786,0.05591,null_class,null_class
4633,0,-1.29175,0.96851,-0.19434,null_class,null_class
4634,0,-0.96509,0.17163,-0.35571,null_class,null_class
4635,0,-0.27979,0.30908,-0.36108,null_class,null_class
4636,0,-0.61133,0.55591,-0.34033,null_class,null_class
4637,0,-1.45752,0.32104,-0.35352,null_class,null_class
4638,0,-1.36011,0.15063,-0.42847,null_class,null_class
4639,0,-0.52148,0.58228,-0.0332,null_class,null_class
4640,0,-0.43945,1.3252,0.11719,null_class,null_class
4641,0,-0.15576,0.7688,0.1228,null_class,null_class
4642,0,-0.34839,1.0415,-0.02734,null_class,null_class
4643,0,-0.77246,0.32642,-0.52246,null_class,null_class
4644,0,-1.09106,0.52368,-0.57935,null_class,null_class
4645,0,-0.97534,0.97656,-0.56592,null_class,null_class
4646,0,-0.15894,0.80151,0.65308,null_class,null_class
4647,0,-0.29712,0.55908,-0.06616,null_class,null_class
4648,0,-1.20483,0.37891,-0.78613,null_class,null_class
4649,0,-1.23413,0.49414,-0.32446,null_class,null_class
4650,0,-0.67822,0.88306,-0.57227,null_class,null_class
4651,0,-0.28174,1.05688,0.18994,null_class,null_class
4652,0,-0.20313,0.87402,-0.05981,null_class,null_class
4653,0,-0.56885,0.31641,-0.67334,null_class,null_class
4654,0,-1.00317,0.18237,-0.59229,null_class,null_class
4655,0,-1.06641,0.99707,-0.44556,null_class,null_class
4656,0,-0.54639,1.04175,-0.21509,null_class,null_class
4657,0,-0.35156,0.79517,-0.10474,null_class,null_class
4658,0,-0.4646,0.86523,-0.28271,null_class,null_class
4659,0,-0.44409,0.83838,-0.35107,null_class,null_class
4660,0,-0.51489,0.53394,-0.47925,null_class,null_class
4661,0,-0.42065,0.54614,-0.59351,null_class,null_class
4662,0,-0.51489,1.02393,-0.72876,null_class,null_class
4663,0,-0.71362,0.80444,-0.73828,null_class,null_class
4664,0,-0.65942,0.11206,-0.69849,null_class,null_class
4665,0,-0.48584,0.11768,-0.49121,null_class,null_class
4666,0,-0.03882,0.4978,1.00562,null_class,null_class
4667,0,-0.03809,1.22778,1.50024,null_class,null_class
4668,0,-0.2085,0.93921,1.14038,null_class,null_class
4669,0,0.06201,0.56689,0.7876,null_class,null_class
4670,0,0.02417,0.42578,0.63379,null_class,null_class
4671,0,0.06616,0.5498,0.79126,null_class,null_class
4672,0,0.20239,0.677,0.51025,null_class,null_class
4673,0,0.28809,0.92627,0.18677,null_class,null_class
4674,0,0.21167,1.00195,0.36841,null_class,null_class
4675,0,0.31055,1.03857,0.05542,null_class,null_class
4676,0,0.08472,1.01538,-0.06616,null_class,null_class
4677,0,0.11206,0.9917,0.05591,null_class,null_class
4678,0,0.12988,0.98462,0.0354,null_class,null_class
4679,0,0.08472,1.09692,-0.06543,null_class,null_class
4680,0,-0.00244,1.05322,-0.03955,null_class,null_class
4681,0,0.04712,0.97925,0.19043,null_class,null_class
4682,0,0.1958,0.90503,0.21582,null_class,null_class
4683,0,0.12915,0.88306,0.27173,null_class,null_class
4684,0,0.08618,1.04541,0.47852,null_class,null_class
4685,0,0.08032,0.97485,0.39917,null_class,null_class
4686,0,0.03271,0.82471,0.14233,null_class,null_class
4687,0,0.04614,0.88672,0.34253,null_class,null_class
4688,0,0.04102,1.16211,0.14795,null_class,null_class
4689,0,-0.05225,1.14771,-0.09473,null_class,null_class
4690,0,-0.04492,0.88818,-0.05713,null_class,null_class
4691,0,-0.14136,0.86914,0.0769,null_class,null_class
4692,0,-0.06226,1.07666,0.37256,null_class,null_class
4693,0,-0.02417,0.95679,0.37427,null_class,null_class
4694,0,0.02222,0.88721,0.53516,null_class,null_class
4695,0,-0.04126,0.84253,0.55615,null_class,null_class
4696,0,-0.07983,0.92993,0.50928,null_class,null_class
4697,0,0.03809,0.87231,0.5813,null_class,null_class
4698,0,-0.11499,0.83398,0.56812,null_class,null_class
4699,0,-0.07788,0.86646,0.51367,null_class,null_class
4700,0,-0.0332,0.70654,0.60205,null_class,null_class
4701,0,-0.21436,0.46265,0.69189,null_class,null_class
4702,0,0.01343,0.10449,1.07715,null_class,null_class
4703,0,-0.40308,-0.88721,0.81177,null_class,null_class
4704,0,-0.27393,-1.01855,1.16113,null_class,null_class
4705,0,-0.56445,-0.39697,0.89868,null_class,null_class
4706,0,-0.59058,-0.85571,0.31274,null_class,null_class
4707,0,-0.47583,-0.82715,0.26807,null_class,null_class
4708,0,-0.50732,-0.72778,0.08545,null_class,null_class
4709,0,-0.5105,-0.84644,0.0603,null_class,null_class
4710,0,-0.59106,0.09912,-0.56079,null_class,null_class
4711,0,-0.2229,0.13281,-1.08179,null_class,null_class
4712,0,-0.46411,-0.15796,-1.27954,null_class,null_class
4713,0,-0.07593,0.03125,-0.91309,null_class,null_class
4714,0,0.01733,-0.30371,-0.98462,null_class,null_class
4715,0,0.24683,-0.14429,-1.05884,null_class,null_class
4716,0,0.15698,0.14917,-1.24365,null_class,null_class
4717,0,0.01147,-0.10547,-0.8479,null_class,null_class
4718,0,0.5022,0.13306,-0.79297,null_class,null_class
4719,0,0.56104,0.21582,-0.69263,null_class,null_class
4720,0,0.46167,0.36646,-0.51978,null_class,null_class
4721,0,1.08643,0.73999,-0.63135,null_class,null_class
4722,0,0.89551,0.37988,-0.30493,null_class,null_class
4723,0,0.84888,0.24414,-0.05347,null_class,null_class
4724,0,1.0354,0.37061,0.06421,null_class,null_class
4725,0,0.92676,0.3894,0.12085,null_class,null_class
4726,0,1.03149,0.34766,-0.01538,null_class,null_class
4727,0,1.02295,0.15015,0.13794,null_class,null_class
4728,0,1.00464,0.10229,-0.02808,null_class,null_class
4729,0,1.03491,0.21362,-0.07373,null_class,null_class
4730,0,1.05396,0.25928,-0.03442,null_class,null_class
4731,0,1.00366,0.19434,-0.09473,null_class,null_class
4732,0,0.93677,-0.01367,0.11865,null_class,null_class
4733,0,0.95435,0.08179,0.229,null_class,null_class
4734,0,1.06567,0.33276,0.11914,null_class,null_class
4735,0,0.94385,0.47339,-0.28369,null_class,null_class
4736,0,0.67725,0.53638,-0.43872,null_class,null_class
4737,0,0.33545,0.44116,-0.76489,null_class,null_class
4738,0,0.18335,0.59497,-0.91235,null_class,null_class
4739,0,0.38403,0.54712,-0.67407,null_class,null_class
4740,0,0.53271,0.52344,-0.62085,null_class,null_class
4741,0,0.6936,0.52539,-0.57422,null_class,null_class
4742,0,0.62817,0.31909,-0.70947,null_class,null_class
4743,0,0.76221,-0.07837,-0.77295,null_class,null_class
4744,0,0.79565,-0.29443,-0.63477,null_class,null_class
4745,0,0.74585,-0.25244,-0.38965,null_class,null_class
4746,0,0.80933,-0.49438,-0.25293,null_class,null_class
4747,0,0.81738,-0.87329,-0.14771,null_class,null_class
4748,0,0.50806,-0.18164,-0.03735,null_class,null_class
4749,0,0.33398,0.37476,-0.51001,null_class,null_class
4750,0,0.70068,-0.05371,-1.0835,null_class,null_class
4751,0,0.84985,-0.47559,-0.70239,null_class,null_class
4752,0,1.05811,-0.63403,-0.4563,null_class,null_class
4753,0,0.77051,-0.31616,-0.38818,null_class,null_class
4754,0,0.94092,-0.24292,-0.38232,null_class,null_class
4755,0,1.14063,-0.17456,-0.38745,null_class,null_class
4756,0,0.95972,-0.13794,-0.27051,null_class,null_class
4757,0,0.57861,-0.04834,-0.19531,null_class,null_class
4758,0,0.91919,-0.10376,-0.14941,null_class,null_class
4759,0,1.02539,-0.16089,-0.15039,null_class,null_class
4760,0,0.93481,-0.12964,-0.21021,null_class,null_class
4761,0,1.01807,-0.01245,-0.1499,null_class,null_class
4762,0,0.9707,-0.02393,-0.17578,null_class,null_class
4763,0,0.98853,-0.10498,-0.16602,null_class,null_class
4764,0,0.97876,-0.03809,-0.1731,null_class,null_class
4765,0,0.99316,-0.02832,-0.16528,null_class,null_class
4766,0,0.97998,-0.08228,-0.17456,null_class,null_class
4767,0,0.9873,-0.0459,-0.16553,null_class,null_class
4768,0,0.98364,-0.03369,-0.16748,null_class,null_class
4769,0,0.98291,-0.07764,-0.17188,null_class,null_class
4770,0,0.98535,-0.03857,-0.16992,null_class,null_class
4771,0,0.98511,-0.04639,-0.16943,null_class,null_class
4772,0,0.98047,-0.07251,-0.17236,null_class,null_class
4773,0,0.98853,-0.03198,-0.1687,null_class,null_class
4774,0,0.9834,-0.05737,-0.1709,null_class,null_class
4775,0,0.98145,-0.05859,-0.16675,null_class,null_class
4776,0,0.98486,-0.04321,-0.16772,null_class,null_class
4777,0,0.98462,-0.06079,-0.17041,null_class,null_class
4778,0,0.98389,-0.04443,-0.1665,null_class,null_class
4779,0,0.98706,-0.04956,-0.16846,null_class,null_class
4780,0,0.98657,-0.05322,-0.16895,null_class,null_class
4781,0,0.98267,-0.04639,-0.16626,null_class,null_class
4782,0,0.98389,-0.05273,-0.16748,null_class,null_class
4783,0,0.98511,-0.04883,-0.16821,null_class,null_class
4784,0,0.98242,-0.05127,-0.1665,null_class,null_class
4785,0,0.98438,-0.0498,-0.16724,null_class,null_class
4786,0,0.98633,-0.04858,-0.16772,null_class,null_class
4787,0,0.98657,-0.0481,-0.16797,null_class,null_class
4788,0,0.98584,-0.04907,-0.16699,null_class,null_class
4789,0,0.98291,-0.04834,-0.16528,null_class,null_class
4790,0,0.98511,-0.05396,-0.16919,null_class,null_class
4791,0,0.98608,-0.04614,-0.16846,null_class,null_class
4792,0,0.98291,-0.05151,-0.16748,null_class,null_class
4793,0,0.98486,-0.04883,-0.16748,null_class,null_class
4794,0,0.98364,-0.05396,-0.16943,null_class,null_class
4795,0,0.98291,-0.0481,-0.16748,null_class,null_class
4796,0,0.98389,-0.05493,-0.16772,null_class,null_class
4797,0,0.98535,-0.04541,-0.16846,null_class,null_class
4798,0,0.98242,-0.05542,-0.16919,null_class,null_class
4799,0,0.98315,-0.04907,-0.16724,null_class,null_class
4800,0,0.98364,-0.05151,-0.16748,null_class,null_class
4801,0,0.98486,-0.04956,-0.16846,null_class,null_class
4802,0,0.98315,-0.04883,-0.16699,null_class,null_class
4803,0,0.98315,-0.05322,-0.16724,null_class,null_class
4804,0,0.98389,-0.04858,-0.16895,null_class,null_class
4805,0,0.98267,-0.05322,-0.16846,null_class,null_class
4806,0,0.98413,-0.04907,-0.16724,null_class,null_class
4807,0,0.9834,-0.05127,-0.16797,null_class,null_class
4808,0,0.9834,-0.05127,-0.16772,null_class,null_class
4809,0,0.98389,-0.05103,-0.16724,null_class,null_class
4810,0,0.98413,-0.05078,-0.16772,null_class,null_class
4811,0,0.98413,-0.0498,-0.16772,null_class,null_class
4812,0,0.9834,-0.05103,-0.1687,null_class,null_class
4813,0,0.98462,-0.04907,-0.16821,null_class,null_class
4814,0,0.98291,-0.05249,-0.16699,null_class,null_class
4815,0,0.98413,-0.04858,-0.16724,null_class,null_class
4816,0,0.98438,-0.05103,-0.16797,null_class,null_class
4817,0,0.98438,-0.04956,-0.16797,null_class,null_class
4818,0,0.98413,-0.05054,-0.16748,null_class,null_class
4819,0,0.98315,-0.05054,-0.16846,null_class,null_class
4820,0,0.98462,-0.04907,-0.16748,null_class,null_class
4821,0,0.98364,-0.05103,-0.16724,null_class,null_class
4822,0,0.98364,-0.05176,-0.16797,null_class,null_class
4823,0,0.98364,-0.04907,-0.16699,null_class,null_class
4824,0,0.98267,-0.05347,-0.16895,null_class,null_class
4825,0,0.98486,-0.04785,-0.16699,null_class,null_class
4826,0,0.98389,-0.0498,-0.16724,null_class,null_class
4827,0,0.98267,-0.05298,-0.16943,null_class,null_class
4828,0,0.98462,-0.04834,-0.16772,null_class,null_class
4829,0,0.9834,-0.05249,-0.16821,null_class,null_class
4830,0,0.98438,-0.04761,-0.16675,null_class,null_class
4831,0,0.98486,-0.05103,-0.16821,null_class,null_class
4832,0,0.98486,-0.04834,-0.16919,null_class,null_class
4833,0,0.98291,-0.05249,-0.16748,null_class,null_class
4834,0,0.98462,-0.05029,-0.16772,null_class,null_class
4835,0,0.98389,-0.05029,-0.16846,null_class,null_class
4836,0,0.98218,-0.05273,-0.16895,null_class,null_class
4837,0,0.9834,-0.05078,-0.16699,null_class,null_class
4838,0,0.98486,-0.04956,-0.16895,null_class,null_class
4839,0,0.98364,-0.05176,-0.17041,null_class,null_class
4840,0,0.98218,-0.05127,-0.16724,null_class,null_class
4841,0,0.98413,-0.04907,-0.16748,null_class,null_class
4842,0,0.98364,-0.05005,-0.16821,null_class,null_class
4843,0,0.98438,-0.05103,-0.16968,null_class,null_class
4844,0,0.98584,-0.0498,-0.16943,null_class,null_class
4845,0,0.9834,-0.05054,-0.16626,null_class,null_class
4846,0,0.98389,-0.05078,-0.16797,null_class,null_class
4847,0,0.98438,-0.05176,-0.16748,null_class,null_class
4848,0,0.98486,-0.04883,-0.16748,null_class,null_class
4849,0,0.98462,-0.04907,-0.16724,null_class,null_class
4850,0,0.98462,-0.04956,-0.16626,null_class,null_class
4851,0,0.98462,-0.04956,-0.16699,null_class,null_class
4852,0,0.98364,-0.05078,-0.16846,null_class,null_class
4853,0,0.98389,-0.05103,-0.16797,null_class,null_class
4854,0,0.98486,-0.0481,-0.16748,null_class,null_class
4855,0,0.98218,-0.05176,-0.16699,null_class,null_class
4856,0,0.98291,-0.05127,-0.16699,null_class,null_class
4857,0,0.98438,-0.04907,-0.16895,null_class,null_class
4858,0,0.98462,-0.05127,-0.16846,null_class,null_class
4859,0,0.98438,-0.04858,-0.16602,null_class,null_class
4860,0,0.98413,-0.04883,-0.1665,null_class,null_class
4861,0,0.98389,-0.0498,-0.16748,null_class,null_class
4862,0,0.98413,-0.04834,-0.16772,null_class,null_class
4863,0,0.98413,-0.05103,-0.16797,null_class,null_class
4864,0,0.98413,-0.05005,-0.16699,null_class,null_class
4865,0,0.98511,-0.04932,-0.16821,null_class,null_class
4866,0,0.98364,-0.05005,-0.16626,null_class,null_class
4867,0,0.9834,-0.05078,-0.16602,null_class,null_class
4868,0,0.98462,-0.0481,-0.16626,null_class,null_class
4869,0,0.98462,-0.04883,-0.16772,null_class,null_class
4870,0,0.98413,-0.04907,-0.1665,null_class,null_class
4871,0,0.9834,-0.052,-0.16699,null_class,null_class
4872,0,0.9834,-0.0498,-0.16846,null_class,null_class
4873,0,0.98389,-0.05103,-0.16919,null_class,null_class
4874,0,0.9834,-0.05029,-0.16821,null_class,null_class
4875,0,0.98291,-0.05151,-0.16821,null_class,null_class
4876,0,0.98389,-0.05078,-0.16895,null_class,null_class
4877,0,0.98315,-0.05029,-0.16797,null_class,null_class
4878,0,0.98267,-0.05151,-0.16846,null_class,null_class
4879,0,0.98438,-0.05151,-0.1687,null_class,null_class
4880,0,0.98438,-0.04883,-0.16846,null_class,null_class
4881,0,0.98267,-0.052,-0.16821,null_class,null_class
4882,0,0.98291,-0.05054,-0.16724,null_class,null_class
4883,0,0.98413,-0.05103,-0.16943,null_class,null_class
4884,0,0.98364,-0.05054,-0.1665,null_class,null_class
4885,0,0.9856,-0.04688,-0.16748,null_class,null_class
4886,0,0.98413,-0.05005,-0.17017,null_class,null_class
4887,0,0.98364,-0.05103,-0.16772,null_class,null_class
4888,0,0.98364,-0.05029,-0.16626,null_class,null_class
4889,0,0.98364,-0.05176,-0.16919,null_class,null_class
4890,0,0.9834,-0.05078,-0.17017,null_class,null_class
4891,0,0.98389,-0.05054,-0.1665,null_class,null_class
4892,0,0.98389,-0.05103,-0.16797,null_class,null_class
4893,0,0.98486,-0.0498,-0.16895,null_class,null_class
4894,0,0.98315,-0.05249,-0.16772,null_class,null_class
4895,0,0.98315,-0.05322,-0.16724,null_class,null_class
4896,0,0.9856,-0.04883,-0.16748,null_class,null_class
4897,0,0.98169,-0.05371,-0.16748,null_class,null_class
4898,0,0.98584,-0.04688,-0.16846,null_class,null_class
4899,0,0.98389,-0.05298,-0.16895,null_class,null_class
4900,0,0.9834,-0.05176,-0.16797,null_class,null_class
4901,0,0.98438,-0.04907,-0.16919,null_class,null_class
4902,0,0.98242,-0.05322,-0.16968,null_class,null_class
4903,0,0.98438,-0.04956,-0.16772,null_class,null_class
4904,0,0.98267,-0.05347,-0.16699,null_class,null_class
4905,0,0.98364,-0.05103,-0.16846,null_class,null_class
4906,0,0.98486,-0.0498,-0.16821,null_class,null_class
4907,0,0.9856,-0.04858,-0.16724,null_class,null_class
4908,0,0.98486,-0.05322,-0.16748,null_class,null_class
4909,0,0.98413,-0.0498,-0.16797,null_class,null_class
4910,0,0.98315,-0.05127,-0.16895,null_class,null_class
4911,0,0.98511,-0.04858,-0.16602,null_class,null_class
4912,0,0.9856,-0.052,-0.16968,null_class,null_class
4913,0,0.98169,-0.05444,-0.16846,null_class,null_class
4914,0,0.98462,-0.05151,-0.16797,null_class,null_class
4915,0,0.98291,-0.04932,-0.16675,null_class,null_class
4916,0,0.98364,-0.05347,-0.16992,null_class,null_class
4917,0,0.98438,-0.04956,-0.16699,null_class,null_class
4918,0,0.98315,-0.05127,-0.16772,null_class,null_class
4919,0,0.98389,-0.05078,-0.17017,null_class,null_class
4920,0,0.98389,-0.05176,-0.1687,null_class,null_class
4921,0,0.98364,-0.05054,-0.1665,null_class,null_class
4922,0,0.98511,-0.05029,-0.16821,null_class,null_class
4923,0,0.98438,-0.05078,-0.16772,null_class,null_class
4924,0,0.98389,-0.05054,-0.16797,null_class,null_class
4925,0,0.9834,-0.052,-0.16724,null_class,null_class
4926,0,0.98486,-0.04785,-0.16772,null_class,null_class
4927,0,0.98267,-0.05273,-0.16846,null_class,null_class
4928,0,0.98315,-0.05005,-0.16821,null_class,null_class
4929,0,0.98315,-0.05127,-0.1665,null_class,null_class
4930,0,0.98413,-0.05103,-0.16699,null_class,null_class
4931,0,0.98389,-0.0498,-0.16821,null_class,null_class
4932,0,0.98291,-0.04932,-0.16772,null_class,null_class
4933,0,0.9834,-0.05078,-0.16772,null_class,null_class
4934,0,0.98364,-0.05127,-0.16772,null_class,null_class
4935,0,0.98389,-0.04883,-0.1665,null_class,null_class
4936,0,-0.2605,-0.51807,-0.83228,null_class,null_class
4937,0,-0.25684,-0.52832,-0.82275,null_class,null_class
4938,0,-0.25928,-0.52173,-0.82104,null_class,null_class
4939,0,-0.25586,-0.51538,-0.81738,null_class,null_class
4940,0,-0.25391,-0.52441,-0.81665,null_class,null_class
4941,0,-0.25293,-0.52515,-0.82764,null_class,null_class
4942,0,-0.25073,-0.52466,-0.82617,null_class,null_class
4943,0,-0.25195,-0.52197,-0.81616,null_class,null_class
4944,0,-0.25122,-0.52173,-0.81787,null_class,null_class
4945,0,-0.25317,-0.52295,-0.81104,null_class,null_class
4946,0,-0.25854,-0.5061,-0.83008,null_class,null_class
4947,0,-0.26172,-0.49976,-0.87573,null_class,null_class
4948,0,-0.26025,-0.49951,-0.79736,null_class,null_class
4949,0,-0.32642,-0.42725,-0.7937,null_class,null_class
4950,0,-0.37573,-0.45752,-0.82104,null_class,null_class
4951,0,-0.46362,-0.48657,-0.85498,null_class,null_class
4952,0,-0.60913,-0.37939,-0.82397,null_class,null_class
4953,0,-0.5498,-0.28271,-0.86133,null_class,null_class
4954,0,-0.4834,-0.30615,-0.89868,null_class,null_class
4955,0,-0.35181,-0.08716,-0.91602,null_class,null_class
4956,0,-0.06982,0.08374,-0.9873,null_class,null_class
4957,0,0.02124,0.07471,-1.19312,null_class,null_class
4958,0,0.12598,0.99365,-0.99878,null_class,null_class
4959,0,0.5752,0.80591,-0.7168,null_class,null_class
4960,0,0.58643,0.22974,-0.54785,null_class,null_class
4961,0,0.48242,0.63623,-0.48706,null_class,null_class
4962,0,0.53711,0.5647,-0.63257,null_class,null_class
4963,0,0.56763,0.62793,-0.5437,null_class,null_class
4964,0,0.63013,0.58936,-0.59448,null_class,null_class
4965,0,0.54443,0.60596,-0.67236,null_class,null_class
4966,0,0.45337,0.65503,-0.70801,null_class,null_class
4967,0,0.36157,0.61279,-0.62134,null_class,null_class
4968,0,0.34497,0.70972,-0.65137,null_class,null_class
4969,0,0.3833,0.66431,-0.6853,null_class,null_class
4970,0,0.34546,0.64331,-0.59839,null_class,null_class
4971,0,0.28198,0.70532,-0.60742,null_class,null_class
4972,0,0.29565,0.68774,-0.66235,null_class,null_class
4973,0,0.29248,0.71411,-0.58252,null_class,null_class
4974,0,0.34473,0.66455,-0.44604,null_class,null_class
4975,0,0.28418,0.47217,-0.37695,null_class,null_class
4976,0,0.10107,0.46655,-0.37573,null_class,null_class
4977,0,-0.53101,1.05444,-0.63208,null_class,null_class
4978,0,-0.66113,0.82617,-0.43652,null_class,null_class
4979,0,-0.64209,0.81738,-0.29004,null_class,null_class
4980,0,-0.73608,1.21851,-0.41162,null_class,null_class
4981,0,-0.61035,0.88818,-0.28296,null_class,null_class
4982,0,-1.3374,0.85669,-0.13623,null_class,null_class
4983,0,-1.70435,0.39575,0.05859,null_class,null_class
4984,0,-1.1084,-0.08911,0.05127,null_class,null_class
4985,0,-0.33789,0.12134,-0.54248,null_class,null_class
4986,0,0.47974,0.28784,-1.8064,null_class,null_class
4987,0,-1.3999,1.66748,-3.25806,null_class,null_class
4988,0,-6.37695,4.39502,0.17773,null_class,null_class
4989,0,-1.39136,-1.87866,2.3374,null_class,null_class
4990,0,-0.95972,-0.72949,1.46802,null_class,null_class
4991,0,-0.64844,0.75171,0.0542,null_class,null_class
4992,0,-0.48584,0.52832,-0.31738,null_class,null_class
4993,0,-0.40503,0.25171,-0.52539,climbing_stairs,floor_0
4994,0,-1.13452,-0.073,0.25366,climbing_stairs,floor_0
4995,0,-4.16235,1.08691,-0.62915,climbing_stairs,floor_0
4996,0,-2.80884,0.39673,-0.5625,climbing_stairs,floor_0
4997,0,-0.3833,0.61035,-0.4458,climbing_stairs,floor_0
4998,0,-0.53882,0.85376,-0.66675,climbing_stairs,floor_0
4999,0,-0.49438,0.21924,-0.05762,climbing_stairs,floor_0
5000,0,-1.54102,0.67773,-0.32056,climbing_stairs,floor_0
5001,0,-1.37793,0.09595,-0.37134,climbing_stairs,floor_0
5002,0,-1.50171,0.56885,-0.5083,climbing_stairs,floor_0
5003,0,-0.9314,0.05078,-0.25659,climbing_stairs,floor_0
5004,0,-0.37158,0.15234,-0.33569,climbing_stairs,floor_0
5005,0,-0.35645,0.52539,-0.74048,climbing_stairs,floor_0
5006,0,-0.82275,0.51685,-1.16333,climbing_stairs,floor_0
5007,0,-0.7998,0.64136,-1.10986,climbing_stairs,floor_0
5008,0,-0.52588,0.55371,-0.72607,climbing_stairs,floor_0
5009,0,-0.31372,-0.20581,-0.56006,climbing_stairs,floor_0
5010,0,-0.09937,-0.57764,-0.23999,climbing_stairs,floor_0
5011,0,0.03491,-0.45532,-0.27563,climbing_stairs,floor_0
5012,0,0.08936,-0.4978,-0.73657,climbing_stairs,floor_0
5013,0,-0.05835,-0.32373,-0.89014,climbing_stairs,floor_0
5014,0,-0.08057,0.16992,-1.32397,climbing_stairs,floor_0
5015,0,-0.26294,0.31128,-1.31299,climbing_stairs,floor_0
5016,0,-0.104,-0.09424,-0.854,climbing_stairs,floor_0
5017,0,-0.05811,0.02979,-0.73633,climbing_stairs,floor_0
5018,0,-0.46265,0.37695,-0.92188,climbing_stairs,floor_0
5019,0,-0.4458,0.53296,-1.05127,climbing_stairs,floor_0
5020,0,-0.55347,0.66333,-1.12061,climbing_stairs,floor_0
5021,0,-0.2793,0.55273,-0.74658,climbing_stairs,floor_0
5022,0,0.19482,0.37231,-0.21118,climbing_stairs,floor_0
5023,0,0.18237,0.47388,-0.32129,climbing_stairs,floor_0
5024,0,-0.08545,1.34766,-0.69678,climbing_stairs,floor_0
5025,0,-0.4895,1.22437,-0.47266,climbing_stairs,floor_0
5026,0,-0.98364,1.03687,-0.15674,climbing_stairs,floor_0
5027,0,-0.23364,0.43921,-0.03394,climbing_stairs,floor_0
5028,0,-0.23828,1.1145,0.24878,climbing_stairs,floor_0
5029,0,-0.64209,0.91968,0.09473,climbing_stairs,floor_0
5030,0,-1.15503,0.46411,0.25879,climbing_stairs,floor_0
5031,0,-1.16602,0.45996,0.55444,climbing_stairs,floor_0
5032,0,-0.47705,0.57837,0.36157,climbing_stairs,floor_0
5033,0,-0.40845,0.45386,0.13477,climbing_stairs,floor_0
5034,0,-0.62769,0.95728,0.20776,climbing_stairs,floor_0
5035,0,-0.93335,0.96045,0.38525,climbing_stairs,floor_0
5036,0,-1.13159,0.08228,0.51099,climbing_stairs,floor_0
5037,0,-1.01611,0.13892,0.77637,climbing_stairs,floor_0
5038,0,-0.44751,0.1106,0.54102,climbing_stairs,floor_0
5039,0,-0.44531,0.17798,0.33472,climbing_stairs,floor_0
5040,0,-1.29395,0.64355,0.02002,climbing_stairs,floor_0
5041,0,-1.29712,0.4751,0.0625,climbing_stairs,floor_0
5042,0,-1.03076,0.53784,0.65381,climbing_stairs,floor_0
5043,0,-1.05298,-0.47363,0.70337,climbing_stairs,floor_0
5044,0,-0.62769,-0.16333,0.37622,climbing_stairs,floor_0
5045,0,-0.62158,0.62012,-0.06885,climbing_stairs,floor_0
5046,0,-1.2666,0.65137,-0.27393,climbing_stairs,floor_0
5047,0,-1.42285,-0.06177,-0.28491,climbing_stairs,floor_0
5048,0,-0.99707,0.56909,0.27075,climbing_stairs,floor_0
5049,0,-0.77466,1.42725,0.66431,climbing_stairs,floor_0
5050,0,-0.81738,0.75146,0.64575,climbing_stairs,floor_0
5051,0,-0.63843,0.62378,0.42432,climbing_stairs,floor_0
5052,0,-0.95557,0.28418,-0.0022,climbing_stairs,floor_0
5053,0,-1.11353,0.21118,0.1792,climbing_stairs,floor_0
5054,0,-1.18457,0.18237,0.10034,climbing_stairs,floor_0
5055,0,-1.08447,0.25513,-0.02148,climbing_stairs,floor_0
5056,0,-1.03076,0.25098,0.0,climbing_stairs,floor_0
