,0,1,2,3
null,0.46938775510204084,0.3465346534653465,0.631578947368421,0.9306260575296108
floor_0,0.0,0.08,0.1111111111111111,0.14285714285714285
floor_1,0.21518987341772153,0.027777777777777776,0.14925373134328357,0.32142857142857145
floor_2,0.19718309859154928,0.05714285714285714,0.0847457627118644,0.07692307692307693
floor_3,0.18461538461538463,0.32941176470588235,0.22429906542056074,0.08
floor_4,0.11363636363636363,0.18181818181818182,0.0,0.3181818181818182
