,0,1,2,3
null,0.5098039215686274,0.5211267605633803,0.8321167883211679,0.9217687074829932
floor_0,0.08181818181818182,0.08695652173913043,0.0379746835443038,0.10714285714285714
floor_1,0.13114754098360656,0.08333333333333333,0.11458333333333333,0.07042253521126761
floor_2,0.038461538461538464,0.05555555555555555,0.046511627906976744,0.06493506493506493
floor_3,0.022727272727272728,0.15789473684210525,0.0,0.13333333333333333
floor_4,0.11904761904761904,0.08163265306122448,0.02857142857142857,0.061855670103092786
