,0,1,2,3
null,0.5638297872340425,0.7037037037037037,0.8587786259541985,0.9059233449477352
floor_0,0.3076923076923077,0.2857142857142857,0.07692307692307693,0.25
floor_1,0.43333333333333335,0.14285714285714285,0.29411764705882354,0.20833333333333334
floor_2,0.05128205128205128,0.3793103448275862,0.02631578947368421,0.14893617021276595
floor_3,0.02564102564102564,0.023255813953488372,0.1282051282051282,0.10204081632653061
floor_4,0.0,0.06060606060606061,0.14285714285714285,0.5
