,0,1,2,3
null,0.6797385620915033,0.6610169491525424,0.8918918918918919,0.9313893653516295
floor_0,0.08888888888888889,0.1090909090909091,0.11267605633802817,0.3448275862068966
floor_1,0.23529411764705882,0.03773584905660378,0.30769230769230765,0.22471910112359547
floor_2,0.18390804597701146,0.10169491525423728,0.04,0.2588235294117647
floor_3,0.041666666666666664,0.22857142857142856,0.08,0.1408450704225352
floor_4,0.1111111111111111,0.0425531914893617,0.0851063829787234,0.09523809523809523
