,0,1,2,3
null,0.8813559322033898,0.609375,0.90234375,0.9172297297297297
floor_0,0.0625,0.07317073170731707,0.06896551724137931,0.38461538461538464
floor_1,0.15730337078651685,0.04,0.2727272727272727,0.24390243902439024
floor_2,0.16666666666666666,0.1,0.08333333333333333,0.2894736842105263
floor_3,0.1111111111111111,0.2962962962962963,0.18181818181818182,0.22727272727272727
floor_4,0.2857142857142857,0.07142857142857142,0.07692307692307693,0.07142857142857142
