,0,1,2,3
null,0.5212765957446809,0.8703703703703703,0.5916030534351145,0.9477351916376306
floor_0,0.0,0.2857142857142857,0.5384615384615384,0.125
floor_1,0.4,0.17857142857142858,0.23529411764705882,0.08333333333333333
floor_2,0.46153846153846156,0.06896551724137931,0.0,0.06382978723404255
floor_3,0.28205128205128205,0.27906976744186046,0.0,0.0
floor_4,0.10344827586206896,0.9696969696969697,0.09523809523809523,0.35714285714285715
