,0,1,2,3
null,0.6621621621621622,0.7768595041322315,0.7311320754716981,0.8932676518883416
floor_0,0.0,0.38095238095238093,0.18181818181818182,0.11428571428571428
floor_1,0.31578947368421056,0.30303030303030304,0.16161616161616163,0.15384615384615385
floor_2,0.3214285714285714,0.12903225806451613,0.0,0.11764705882352941
floor_3,0.34375,0.2891566265060241,0.0,0.0
floor_4,0.11538461538461538,0.5663716814159293,0.04081632653061225,0.1754385964912281
