,0,1,2,3
null,0.8771929824561403,0.926829268292683,0.9482758620689655,0.7982954545454546
floor_0,0.0,0.0,0.06666666666666667,0.42857142857142855
floor_1,0.16666666666666666,0.3333333333333333,0.11764705882352941,0.6071428571428571
floor_2,0.31746031746031744,0.0,0.1388888888888889,0.0
floor_3,0.0,0.18181818181818182,0.0625,0.0
floor_4,0.2441860465116279,0.2426470588235294,0.0,0.0
