,0,1,2,3
null,0.9411764705882353,0.5689655172413793,0.9760479041916168,0.9616724738675958
floor_0,0.0,0.21052631578947367,0.13725490196078433,0.044444444444444446
floor_1,0.3333333333333333,0.3611111111111111,0.09473684210526316,0.2878787878787879
floor_2,0.2761904761904762,0.45454545454545453,0.19047619047619047,0.3333333333333333
floor_3,0.6363636363636364,0.484375,0.023809523809523808,0.5652173913043478
floor_4,0.058823529411764705,0.46153846153846156,0.0,0.4
